docid;comment;label
128024;සංචාරක ව්‍යාපාරය කරන අපිට තමයි ඕකෙන් පහර වදින්නේ. සුද්දෝ ඒසී කෝච්චි තියෙද්දී ඒසී කාර් වල යන එක අඩු කරයි. සංචාරකයන්ගෙන් අය කරන ගාස්තුව වැඩි කරන්න;NEGATIVE
13528;විරැවාණෙනි අපි ඔබ සමගයි. ඔබ දුක් නොවී සතුටු වෙන්න;POSITIVE
13528;viruwanene.where ever are you going we are with you.we bless you.do not worry be happy.;POSITIVE
13528;අපි ඔබ සමගයි. ඔබයි අපේ වීරයා;POSITIVE
13528;අපේ රට බේරාගත් ජාතියේ පියාණෙනි. ඔබට සුබ උපන්දිනක් මෙවන් දිනක ජයගැනීමට ලැබීම අප කාගේත් ජයක්. ජනාධිපතිතුමනි ඔබට දීර්ඝායුෂ;POSITIVE
13528;මම එකගයි;POSITIVE
13528;කවදාවත් අනුමත කරන්න බැරි දෙයක්;NEGATIVE
13528;නොදන්න දේශපාලනය නොකර හිටියනම් අද රජ සැප;NEGATIVE
13528;අපේ ශක්තිය ඔබයි. අපේ ජය. කණගාටු දිනයක් අද සෙන්පතියාණෙනි. ඔබට කවදා හරි ජය නියතයි.;POSITIVE
13528;අපේ තාත්තා නැතිවුන දවසේ වගේම හිතට දුකයි.;NEGATIVE
13528;අප ඔබ සමගයි සැමවිටම. ඔබ උසස් පුද්ගලයෙක්. අප සැමදා ඔබ සමගයි.;POSITIVE
13528;කවදාවත් අනුමත කරන්න බැරි දෙයක් .අපි ඔබ සමගයි. ඔබයි අපේ වීරයා.විරැවාණෙනි අපි ඔබ සමගයි. ඔබ දුක් නොවී සතුටු වෙන්න;POSITIVE
13528;කට හිනදලු මාළුවත් නහින්නෙං;NEGATIVE
13528;නොදන්න දේශපාලනය නොකර හිටියනම් අද රජ සැප;NEGATIVE
13528;දිට්ඨධම්මවේදනීය කර්මය;NEGATIVE
13528;විරැවාණෙනි අපි ඔබ සමගයි. ඔබ දුක් නොවී සතුටු වෙන්න මේක බුදුන් වැඩිය රට. බලමු ස්වභාවධර්මයේ තීන්දුව.;POSITIVE
13528;ඡ.වි.පෙ හා එ.ඡා.ප ලනු නොකා හිටියානම් අද ඔබ රඡසැප විදිනවා .දැන් ඒ කවුරුවත් ඔබ ගැන බලනවාද?.බොරුවට ඉදල හිටල කෑ ගහනවා විතරයි.ඒත් ඒ අයට දේශපාලන වශයෙන් අවාසිවෙන එක නවතා .;NEGATIVE
13528;කොටි එළියේ යුද්දෙ දිනන්න මග පෙන්නපු අය හිරේ;NEGATIVE
13528;ඔබ සැබෑ රණවිරුවෙක්;POSITIVE
13528;ඔබ වගේ සෙන්පතියෙක් ජාතියට ලොකු සම්පතක්. ඔබ සමග මුලු රටම අත්වැල් බැදගන්න දවස වැඩි ඈතක නෑ. ඔබට නිරෝගී සුව;POSITIVE
137054;පසුගිය කාලේ චන්ගුමී බැලූ උදවිය දැන් අභීත දියණිය දිහා බලා ඉන්න නිසා කොරියාව දිහා කොහොමත් වපරැහින් බලන එකක් නැහැ. චීන්නුන්ට වැඩිය කොරියන්කාරයෝ වැඩට හොඳයි. නමුත් කොරියාව සිංගප්පුරුව මැලේසියාව අපට වඩා බොහෝ පිටුපසින් සිටි රටවල්. යම් යම් නොවැලැක්විය හැකි හේතු නිසා දශක ගණනක් ලංකාවට වෙනත් ගමන් මගක පියනගන්න සිදුවුනත් දැන් අප තවදුරටත් වෙනත් රටවල් පස්සෙන් යන්න අවශ්‍යම නැහැ. 30 අවුරුදු යුද්ධයෙන් පසු ආරම්භයක් ලෙස මෙවැනි දේ අගය කලහැකි වුවත් දිගින් දිගටම විදේශීය සමාගම් මත හා විදේශීය ණය මත අප රඳා පැවතිය යුතු නැහැ.;NEGATIVE
137054;ලංකාවේ මාර්ග සංවර්දන අමාත්යන්සයත් කොරියාවේ කියැං නෑම් සමාගම වගේම ලෝකේ පුරාම මාර්ග සංවර්දන කොන්ත්‍රාත්තු දිනාගෙන අපේ මව්බිමට රට සල්ලි දෝරේ ගලවන දිනය වැඩි ඇතක නැහැ.;POSITIVE
137054;බුර්ජ් කලීෆා (ලෝකයේ උසම ගොඩ නැගිල්ල ) හැදුවේ කොරියං සමාගමක්.(නදී) http://www.youtube.com/watch?v=BH19J8ZF4Bk;POSITIVE
137054;අපි කොරියාව, සිංගප්පුරුව, මැලේසියාව අපට වඩා බොහෝ පිටුපසින් සිටින්නට හේතුව නීල් වගේ හිතන නිසාමය. චන්ගුමී හොඳ නිසා කොරියාව හොදය කියා හිතනවා. මම ඔය සමාගමේ වැඩ කරලා තියනවා. මට විවිධ දේවල් දීල ප්‍රමිතියෙන් තොර විදිහට වැඩ කරගන්නට හැදුවා. මම දිගින් දිගටම කීවා මේක මගේ රට. මට කිසිවක් එපා. මගේ රටේ පාරවල් හරි ප්‍රමිතියට හදන්න විතරයි ඕනේ කියලා. එහෙම නොහැකි උනාම මම රැකියාවෙන් ඉවත්කලා. අන්තිමට මගේ නඩුව අවුරුදු ගණනාවක් ඇදිල ගියා. මට ජීවත්වෙන්න අමාරු නිසා නඩුව අතහැර මම පිටරට ගියා. මේ ගැන ඔය සමාගමේ සහ ලංකාදීපය පුවත්පතේ ඉහල මාද්‍යවේදීන් පවා දන්නවා. චන්ගුමී හොද නිසා කොරියාව හොදයි. සුදු අදින නිසා දේශපාලකයා හොදයි. සුදු ගැහැණු ලස්සන නිසා බටහිර හොදයි. ටයි කෝට් අදින නිසා ලොක්කෝ හොදයි කියා හිතන මානසිකත්වය නැතිකර නොගතහොත් රට අමාරුවෙමය. ඔලුව පාවිච්චිකරන්න පුරුදුවෙමු.;NEGATIVE
137054;මේ සමාගම ලෝකේ හොදම සමාගමක්. මේවගේ සමාගම් වලට කියක් දුන්නත් පාඩු නැහැ.;POSITIVE
137054;දිනුම කොරියාවට , නය බර මගේ දුදරුවන්ටයි;NEGATIVE
137054;පාරවල් හැදුවේ නැති වුනාමත් බණිනවා. හදන්න සල්ලිත් නැහැ.ණයට අරන් හැදුවාම ඒත් බණිනවා. අනේ මන්දා මොනවා කරන්න ද කියලා..........;NEGATIVE
137054;මගේ රටට දළදා හිමි පිහිටයි ..;POSITIVE
137054;මේකෙනුත් සමහර අයට පිටරට සවාරි, වෙනත් විවිධ දේ. අපේ අයට කඳුළු ගෑස්, මැර ප්‍රහාර.;NEGATIVE
137054;අපේ ඉංජිනේරුවන්ට වැඩක් හරියට කරගන්න පුලුවන් නම් මෙහෙම වෙන්නෙ නැහැනේ;NEGATIVE
